time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2001-03-10,17.0,12.7,20.2,,,74.0,14.4,,,
2001-03-11,17.4,15.3,31.4,,,,10.7,,,
2001-03-12,16.8,14.1,19.2,,,,,,,
2001-03-13,16.3,15.0,19.2,,,77.0,18.5,,,
2001-03-14,15.3,11.0,20.0,,,,6.8,,,
2001-03-15,16.5,12.4,19.5,,,,7.6,,,
2001-03-16,16.1,13.0,20.3,,,288.0,12.0,,,
2001-03-17,16.2,13.5,19.0,,,,6.5,,,
2001-03-18,15.1,11.0,19.3,,,,7.7,,,
2001-03-19,16.1,11.6,20.4,,,114.0,10.2,,,
2001-03-20,17.3,11.4,21.5,,,84.0,7.2,,,
2001-03-21,18.4,12.0,28.2,,,,5.6,,,
2001-03-22,22.9,13.0,34.6,,,,7.2,,,
2001-03-23,22.3,15.3,35.0,,,249.0,12.7,,,
2001-03-24,17.9,11.6,24.1,,,272.0,15.5,,,
2001-03-25,15.4,11.8,19.0,,,248.0,12.1,,,
2001-03-26,18.0,9.9,20.1,,,,15.5,,,
2001-03-27,15.5,10.6,19.4,,,304.0,7.4,,,
2001-03-28,15.6,13.0,18.5,2.0,,,7.9,,,
2001-03-29,16.5,8.6,19.5,0.0,,,8.6,,,
2001-03-30,17.4,12.4,19.6,0.0,,85.0,16.1,,,
2001-03-31,17.3,14.5,20.5,0.0,,93.0,13.9,,,
2001-04-01,16.7,13.5,19.9,,,,7.9,,,
2001-04-02,17.8,16.0,20.5,,,346.0,6.7,,,
2001-04-03,16.7,15.0,19.0,,,68.0,10.0,,,
2001-04-04,16.2,11.7,19.0,,,,9.2,,,
2001-04-05,17.8,15.4,21.0,,,104.0,13.5,,,
2001-04-06,18.0,16.2,20.7,,,81.0,10.5,,,
2001-04-07,17.7,16.0,20.8,,,82.0,12.7,,,
2001-04-08,15.9,12.8,19.4,,,100.0,14.0,,,
2001-04-09,16.4,10.5,21.2,,,66.0,7.1,,,
2001-04-10,16.7,9.6,22.0,,,,5.4,,,
2001-04-11,17.8,11.6,23.0,,,32.0,5.0,,,
2001-04-12,18.0,12.0,22.4,,,,7.6,,,
2001-04-13,17.1,10.5,21.4,,,92.0,7.9,,,
2001-04-14,17.1,10.5,21.2,,,,6.7,,,
2001-04-15,19.2,14.5,24.5,,,,13.2,,,
2001-04-16,17.6,12.0,21.6,,,,5.6,,,
2001-04-17,16.1,11.5,19.0,,,,4.1,,,
2001-04-18,16.8,14.5,20.0,,,,12.1,,,
2001-04-19,17.3,15.6,21.0,,,349.0,10.2,,,
2001-04-20,16.2,14.0,18.5,,,328.0,11.8,,,
2001-04-21,15.2,11.4,18.7,,,336.0,10.7,,,
2001-04-22,16.2,11.7,19.5,,,,9.3,,,
2001-04-23,16.8,10.6,20.0,,,76.0,6.5,,,
2001-04-24,17.2,13.8,20.6,,,59.0,5.1,,,
2001-04-25,17.3,14.0,20.7,,,81.0,11.1,,,
2001-04-26,16.1,14.6,,,,,,,,
2001-04-27,17.7,,20.5,,,,,,,
2001-04-28,17.3,12.0,20.3,,,45.0,10.9,,,
2001-04-29,17.6,14.5,20.1,,,348.0,10.2,,,
2001-04-30,16.0,14.2,20.2,,,40.0,11.6,,,
2001-05-01,15.9,14.0,18.2,,,13.0,9.0,,,
2001-05-02,15.3,10.0,18.5,0.0,,330.0,9.5,,,
2001-05-03,14.7,12.0,18.6,2.0,,292.0,19.8,,,
2001-05-04,15.4,11.5,18.5,18.0,,299.0,9.0,,,
2001-05-05,16.0,11.0,19.3,0.0,,,8.0,,,
2001-05-06,15.8,11.8,18.3,,,8.0,7.1,,,
2001-05-07,16.1,13.0,20.1,,,,7.6,,,
2001-05-08,15.8,12.5,19.0,,,,,,,
2001-05-09,15.4,10.1,19.7,,,,,,,
2001-05-10,16.8,11.5,19.8,,,,,,,
2001-05-11,16.2,11.6,19.7,,,,,,,
2001-05-12,19.2,9.0,26.0,,,,,,,
2001-05-13,18.8,15.5,21.2,,,,,,,
2001-05-14,18.4,14.6,21.3,,,,,,,
2001-05-15,18.3,13.5,22.2,,,,,,,
2001-05-16,18.4,17.2,22.2,,,,,,,
2001-05-17,,,,,,,,,,
2001-05-18,20.2,,21.9,,,,,,,
2001-05-19,19.2,16.9,22.0,,,,,,,
2001-05-20,19.3,17.5,26.1,,,,,,,
2001-05-21,19.0,17.0,20.5,,,58.0,9.1,,,
2001-05-22,18.6,17.6,21.0,,,59.0,8.5,,,
2001-05-23,19.0,17.0,22.0,,,80.0,11.7,,,
2001-05-24,19.7,16.9,22.0,,,60.0,9.3,,,
2001-05-25,20.7,15.6,25.0,,,38.0,15.5,,,
2001-05-26,23.3,17.5,27.0,,,,,,,
2001-05-27,24.2,17.6,30.0,,,35.0,12.6,,,
2001-05-28,24.4,18.5,30.0,,,,,,,
2001-05-29,24.7,18.0,32.0,,,306.0,10.4,,,
2001-05-30,20.6,17.3,24.1,,,322.0,6.6,,,
2001-05-31,20.9,17.5,24.5,,,,,,,
2001-06-01,21.8,17.0,28.3,,,88.0,10.2,,,
2001-06-02,22.8,17.7,29.2,,,39.0,11.6,,,
2001-06-03,21.5,17.2,24.3,,,61.0,13.0,,,
2001-06-04,21.3,19.0,23.8,,,72.0,9.9,,,
2001-06-05,21.6,18.5,24.7,,,33.0,14.7,,,
2001-06-06,22.3,19.2,25.1,,,,,,,
2001-06-07,22.6,19.0,25.8,,,,,,,
2001-06-08,22.1,19.8,30.2,,,,,,,
2001-06-09,22.6,16.4,24.3,,,,,,,
2001-06-10,20.2,16.8,21.5,,,,,,,
2001-06-11,20.7,18.4,23.6,,,,,,,
2001-06-12,22.2,18.5,30.3,,,,,,,
2001-06-13,22.9,18.2,25.4,,,18.0,16.7,,,
2001-06-14,21.8,18.7,25.2,,,20.0,16.1,,,
2001-06-15,20.4,18.6,23.1,,,,,,,
2001-06-16,20.2,18.2,22.4,,,,,,,
2001-06-17,20.2,16.4,23.0,,,,,,,
2001-06-18,21.5,16.7,32.8,,,,10.8,,,
2001-06-19,22.3,19.1,26.0,,,271.0,18.8,,,
2001-06-20,21.6,18.6,24.2,,,,,,,
2001-06-21,20.1,19.0,28.2,,,,,,,
2001-06-22,21.1,19.5,23.6,,,,,,,
2001-06-23,22.0,19.5,25.0,,,,,,,
2001-06-24,21.7,19.5,24.5,,,309.0,11.6,,,
2001-06-25,21.1,19.4,24.6,,,,,,,
2001-06-26,20.0,19.5,,,,,,,,
2001-06-27,,,,,,,,,,
2001-06-28,,,,,,,,,,
2001-06-29,22.8,,25.5,,,,,,,
2001-06-30,22.6,19.0,26.7,,,303.0,13.7,,,
2001-07-01,23.1,19.3,26.5,,,310.0,7.5,,,
2001-07-02,21.8,19.5,24.6,,,,,,,
2001-07-03,21.1,19.5,24.2,,,345.0,12.4,,,
2001-07-04,21.5,19.6,24.0,,,,,,,
2001-07-05,21.1,18.6,23.5,,,,,,,
2001-07-06,21.1,18.5,23.4,,,,,,,
2001-07-07,21.0,18.3,24.0,,,,,,,
2001-07-08,21.5,19.3,24.3,,,,,,,
2001-07-09,21.2,19.6,26.2,,,,,,,
2001-07-10,22.2,19.0,24.5,,,,,,,
2001-07-11,23.4,19.1,26.5,,,,,,,
2001-07-12,23.2,19.7,26.0,,,,,,,
2001-07-13,22.9,20.4,26.2,,,,,,,
2001-07-14,22.7,20.3,25.2,,,45.0,7.8,,,
2001-07-15,21.8,19.8,25.2,,,64.0,9.4,,,
2001-07-16,21.7,18.2,24.5,,,,10.0,,,
2001-07-17,22.3,18.5,24.4,,,50.0,17.6,,,
2001-07-18,21.9,19.8,24.6,,,,,,,
2001-07-19,20.8,19.7,22.6,,,,,,,
2001-07-20,21.3,16.5,24.9,,,38.0,15.0,,,
2001-07-21,24.3,20.0,28.5,,,,,,,
2001-07-22,23.8,21.4,26.0,,,,,,,
2001-07-23,22.4,20.0,30.0,,,,,,,
2001-07-24,21.6,19.5,24.0,,,64.0,7.6,,,
2001-07-25,21.5,19.8,24.0,,,78.0,9.6,,,
2001-07-26,21.9,19.6,24.9,,,63.0,7.4,,,
2001-07-27,21.8,20.0,24.0,,,56.0,7.5,,,
2001-07-28,21.4,20.2,24.0,,,,,,,
2001-07-29,21.2,20.0,23.3,,,,,,,
2001-07-30,21.9,19.0,25.0,,,,,,,
2001-07-31,21.8,18.5,30.1,,,37.0,10.6,,,
2001-08-01,22.6,20.7,25.0,,,33.0,11.3,,,
2001-08-02,22.7,21.0,25.4,,,86.0,10.6,,,
2001-08-03,22.8,21.0,25.5,,,67.0,8.7,,,
2001-08-04,23.3,19.5,34.0,,,39.0,17.8,,,
2001-08-05,22.2,20.0,34.8,,,28.0,14.7,,,
2001-08-06,23.6,21.4,34.8,,,,,,,
2001-08-07,23.2,20.8,26.8,,,354.0,13.1,,,
2001-08-08,23.4,20.0,27.0,,,66.0,7.8,,,
2001-08-09,23.2,20.9,26.2,,,31.0,8.0,,,
2001-08-10,23.1,21.0,25.4,,,20.0,14.0,,,
2001-08-11,23.2,21.4,26.4,,,,,,,
2001-08-12,23.4,22.0,25.2,,,,,,,
2001-08-13,22.6,21.8,24.5,0.8,,1.0,6.6,,,
2001-08-14,22.3,20.6,24.5,0.0,,43.0,7.0,,,
2001-08-15,22.7,20.1,25.6,,,26.0,12.8,,,
2001-08-16,22.9,20.2,26.0,,,64.0,8.5,,,
2001-08-17,21.7,19.0,24.5,,,61.0,8.4,,,
2001-08-18,21.8,17.6,24.7,,,54.0,15.2,,,
2001-08-19,22.6,18.8,24.5,,,44.0,14.5,,,
2001-08-20,23.0,17.3,28.8,,,46.0,15.5,,,
2001-08-21,23.5,20.1,29.4,,,39.0,13.6,,,
2001-08-22,24.1,19.9,29.8,,,37.0,14.8,,,
2001-08-23,23.6,20.4,33.8,,,51.0,12.6,,,
2001-08-24,24.4,17.8,25.6,,,8.0,12.7,,,
2001-08-25,22.7,19.8,29.5,0.0,,,,,,
2001-08-26,22.9,20.5,26.2,0.0,,55.0,6.2,,,
2001-08-27,23.2,20.3,26.0,,,40.0,12.0,,,
2001-08-28,22.7,19.0,25.0,,,49.0,9.4,,,
2001-08-29,22.8,20.0,26.0,,,38.0,13.3,,,
2001-08-30,22.7,20.2,27.9,,,69.0,7.7,,,
2001-08-31,22.9,20.0,25.5,,,,,,,
2001-09-01,22.7,20.5,25.4,,,29.0,8.5,,,
2001-09-02,22.5,20.7,25.1,,,13.0,7.2,,,
2001-09-03,22.8,21.4,25.3,,,,,,,
2001-09-04,22.4,19.5,25.7,,,,,,,
2001-09-05,23.4,22.0,26.6,,,357.0,9.0,,,
2001-09-06,23.1,20.0,26.6,,,3.0,10.5,,,
2001-09-07,22.7,19.5,25.6,,,90.0,10.8,,,
2001-09-08,22.7,19.1,26.0,,,5.0,8.7,,,
2001-09-09,23.0,19.6,26.5,,,,,,,
2001-09-10,23.3,20.9,26.6,,,276.0,10.9,,,
2001-09-11,22.9,20.4,26.0,,,,13.3,,,
2001-09-12,22.5,19.8,25.1,,,32.0,15.5,,,
2001-09-13,22.4,20.0,24.6,,,57.0,6.8,,,
2001-09-14,22.0,18.5,25.4,,,314.0,10.9,,,
2001-09-15,22.2,19.0,25.5,,,,,,,
2001-09-16,23.1,21.0,26.3,,,303.0,8.5,,,
2001-09-17,22.8,20.5,26.0,,,295.0,8.8,,,
2001-09-18,22.8,21.0,25.8,,,280.0,10.9,,,
2001-09-19,20.5,17.9,,,,,,,,
2001-09-20,22.2,19.1,25.5,,,,,,,
2001-09-21,22.0,17.5,28.5,,,,14.8,,,
2001-09-22,22.8,20.0,25.0,7.1,,293.0,17.2,,,
2001-09-23,22.0,19.0,25.3,2.0,,287.0,12.4,,,
2001-09-24,21.6,18.0,25.0,0.0,,260.0,10.1,,,
2001-09-25,21.5,18.8,24.0,0.0,,93.0,11.5,,,
2001-09-26,20.0,18.0,,,,,,,,
2001-09-27,22.2,14.9,24.4,,,,,,,
2001-09-28,22.3,16.9,27.9,,,,21.0,,,
2001-09-29,21.2,18.5,29.9,,,227.0,16.9,,,
2001-09-30,23.2,20.5,26.0,,,323.0,11.1,,,
2001-10-01,22.9,17.4,26.2,,,25.0,,,,
2001-10-02,21.9,18.0,25.0,,,,,,,
2001-10-03,20.4,19.5,,,,,,,,
2001-10-04,23.4,17.8,25.4,0.8,,,15.3,,,
2001-10-05,22.1,18.0,26.3,0.0,,,,,,
2001-10-06,22.6,18.0,27.5,,,288.0,10.8,,,
2001-10-07,21.6,19.0,24.2,0.0,,14.0,14.4,,,
2001-10-08,20.7,13.6,23.2,0.0,,,,,,
2001-10-09,18.8,16.4,22.5,,,21.0,8.2,,,
2001-10-10,15.4,14.0,,,,,,,,
2001-10-11,20.7,12.8,25.1,,,,9.6,,,
2001-10-12,19.8,15.5,24.4,,,255.0,9.2,,,
2001-10-13,20.1,14.7,24.2,,,74.0,11.5,,,
2001-10-14,20.2,14.9,24.3,,,,,,,
2001-10-15,20.7,18.4,23.8,,,28.0,11.3,,,
2001-10-16,21.0,17.9,26.2,,,,8.2,,,
2001-10-17,22.2,19.0,30.5,,,296.0,10.7,,,
2001-10-18,21.3,17.5,26.0,,,,9.1,,,
2001-10-19,21.9,18.5,26.0,,,226.0,25.2,,,
2001-10-20,21.8,17.8,26.5,,,,21.4,,,
2001-10-21,20.7,14.8,24.7,,,127.0,7.4,,,
2001-10-22,19.8,15.0,23.0,,,,,,,
2001-10-23,21.6,19.2,26.8,,,49.0,17.8,,,
2001-10-24,20.9,18.5,24.2,,,,,,,
2001-10-25,20.1,15.3,24.2,,,,,,,
2001-10-26,22.6,17.8,30.8,,,,,,,
2001-10-27,25.0,19.5,34.8,,,138.0,14.4,,,
2001-10-28,27.2,21.7,36.8,,,187.0,18.9,,,
2001-10-29,22.1,18.5,32.0,,,,,,,
2001-10-30,24.4,17.4,34.0,,,,,,,
2001-10-31,22.7,18.0,28.8,,,,,,,
2001-11-01,21.1,14.6,28.4,,,,,,,
2001-11-02,20.1,14.6,27.8,,,196.0,9.8,,,
2001-11-03,21.8,14.5,29.6,,,,,,,
2001-11-04,22.3,20.0,24.5,0.8,,203.0,11.2,,,
2001-11-05,21.7,18.9,26.4,0.0,,,,,,
2001-11-06,22.1,19.0,30.6,1.0,,,,,,
2001-11-07,19.8,16.0,24.0,0.0,,,,,,
2001-11-08,19.9,16.0,23.1,,,,7.9,,,
2001-11-09,18.2,14.0,21.5,,,309.0,11.7,,,
2001-11-10,12.1,8.0,18.0,5.1,,89.0,12.8,,,
2001-11-11,10.8,7.0,15.6,7.1,,167.0,6.1,,,
2001-11-12,14.9,6.1,18.2,0.0,,266.0,10.7,,,
2001-11-13,15.3,13.9,,0.3,,,,,,
2001-11-14,,,,,,,,,,
2001-11-15,,,,,,,,,,
2001-11-16,14.6,,17.4,0.0,,,,,,
2001-11-17,12.6,6.8,18.5,,,,,,,
2001-11-18,13.8,8.4,20.0,,,80.0,11.3,,,
2001-11-19,15.7,9.0,19.1,2.0,,65.0,15.5,,,
2001-11-20,15.9,10.6,19.1,0.0,,,10.6,,,
2001-11-21,16.4,12.1,20.6,0.8,,39.0,7.3,,,
2001-11-22,17.4,14.0,19.0,0.5,,,,,,
2001-11-23,17.2,14.6,20.2,0.5,,,,,,
2001-11-24,16.8,12.4,20.0,0.0,,,,,,
2001-11-25,16.2,11.3,20.0,0.0,,297.0,7.9,,,
2001-11-26,15.8,13.0,19.4,,,,7.7,,,
2001-11-27,14.2,11.0,20.0,,,204.0,14.0,,,
2001-11-28,14.2,9.0,20.0,,,133.0,6.4,,,
2001-11-29,14.8,9.8,19.3,,,,,,,
2001-11-30,14.5,5.3,20.0,,,,8.6,,,
2001-12-01,13.6,9.0,22.8,,,128.0,7.6,,,
2001-12-02,13.3,7.5,21.3,,,107.0,9.7,,,
2001-12-03,16.4,9.5,25.9,,,70.0,10.2,,,
2001-12-04,14.4,8.6,24.8,,,,,,,
2001-12-05,14.4,10.0,23.8,,,122.0,6.3,,,
2001-12-06,16.8,11.3,21.4,,,160.0,9.3,,,
2001-12-07,15.1,9.6,20.8,,,111.0,8.0,,,
2001-12-08,14.6,10.5,20.7,,,,,,,
2001-12-09,15.1,11.0,28.1,,,136.0,11.6,,,
2001-12-10,17.4,15.0,20.9,,,181.0,5.0,,,
2001-12-11,17.2,14.9,21.0,25.9,,189.0,10.1,,,
2001-12-12,15.9,14.8,18.0,16.0,,250.0,11.2,,,
2001-12-13,16.7,14.0,19.5,10.9,,,17.0,,,
2001-12-14,16.1,12.0,21.0,0.5,,,,,,
2001-12-15,16.7,13.2,22.3,0.0,,,,,,
2001-12-16,16.6,14.0,22.6,0.8,,195.0,11.5,,,
2001-12-17,16.4,14.6,19.0,0.5,,192.0,19.0,,,
2001-12-18,15.4,13.0,19.0,24.9,,,12.2,,,
2001-12-19,14.2,10.4,18.6,0.0,,98.0,8.8,,,
2001-12-20,14.4,10.9,19.2,,,,,,,
2001-12-21,17.2,12.5,23.8,,,103.0,9.7,,,
2001-12-22,18.4,14.0,24.0,,,129.0,8.4,,,
2001-12-23,17.4,16.0,20.5,7.9,,216.0,12.5,,,
2001-12-24,17.4,15.5,20.0,31.0,,254.0,11.0,,,
2001-12-25,17.2,16.2,,7.9,,,,,,
2001-12-26,,,,,,,,,,
2001-12-27,,,,,,,,,,
2001-12-28,13.8,,18.0,0.0,,,,,,
2001-12-29,16.1,9.0,25.0,,,,,,,
2001-12-30,17.7,13.3,24.8,,,146.0,9.1,,,
2001-12-31,17.7,15.7,20.5,,,120.0,10.8,,,
2002-01-01,17.8,13.6,21.0,,,156.0,9.5,,,
2002-01-02,17.7,13.6,23.0,0.8,,258.0,8.4,,,
2002-01-03,16.2,13.5,19.9,0.0,,199.0,11.5,,,
2002-01-04,15.5,11.7,19.5,0.0,,69.0,10.2,,,
2002-01-05,15.6,11.0,21.0,0.0,,94.0,7.9,,,
2002-01-06,14.3,11.5,17.0,,,243.0,9.0,,,
2002-01-07,14.8,10.5,18.7,,,265.0,10.3,,,
2002-01-08,14.2,10.0,20.7,,,172.0,9.6,,,
2002-01-09,14.5,10.0,19.1,,,,,,,
2002-01-10,15.2,11.5,21.9,,,,,,,
2002-01-11,15.7,12.0,19.4,,,,,,,
2002-01-12,17.7,13.5,24.5,,,173.0,6.5,,,
2002-01-13,15.6,11.3,20.5,,,63.0,8.5,,,
2002-01-14,15.7,11.7,19.4,,,151.0,8.8,,,
2002-01-15,14.9,11.0,19.2,,,113.0,5.7,,,
2002-01-16,10.9,10.0,18.7,,,,,,,
2002-01-17,13.7,3.5,16.7,,,,,,,
2002-01-18,12.7,7.6,18.0,,,,5.4,,,
2002-01-19,14.2,4.0,17.3,,,72.0,11.5,,,
2002-01-20,14.1,,19.1,,,,,,,
2002-01-21,15.1,9.0,21.5,,,228.0,12.1,,,
2002-01-22,15.1,9.4,23.2,,,196.0,12.3,,,
2002-01-23,15.6,10.0,22.5,,,208.0,11.7,,,
2002-01-24,15.9,13.0,19.2,3.0,,177.0,5.8,,,
2002-01-25,15.6,6.8,18.5,0.0,,,,,,
2002-01-26,14.3,10.4,18.0,0.0,,115.0,10.8,,,
2002-01-27,14.0,8.0,19.2,,,,,,,
2002-01-28,13.7,9.6,18.6,,,,,,,
2002-01-29,10.6,8.9,,,,,,,,
2002-01-30,,,,,,,,,,
2002-01-31,,,,,,,,,,
2002-02-01,15.3,,23.3,,,,,,,
2002-02-02,16.3,8.5,25.5,,,229.0,5.2,,,
2002-02-03,15.9,10.3,25.0,,,191.0,8.7,,,
2002-02-04,15.5,11.8,19.4,,,45.0,10.6,,,
2002-02-05,15.4,10.8,19.2,,,44.0,8.1,,,
2002-02-06,15.4,13.0,18.5,,,,10.5,,,
2002-02-07,14.3,9.5,18.3,,,125.0,10.8,,,
2002-02-08,15.7,11.2,18.0,,,97.0,11.6,,,
2002-02-09,14.7,8.0,21.6,,,,5.7,,,
2002-02-10,14.8,10.0,20.0,,,,4.1,,,
2002-02-11,14.3,10.3,18.4,,,68.0,6.8,,,
2002-02-12,14.8,9.5,19.4,,,60.0,5.3,,,
2002-02-13,15.7,9.0,23.0,,,113.0,4.2,,,
2002-02-14,16.0,12.0,22.2,,,267.0,12.8,,,
2002-02-15,16.1,11.8,22.2,,,200.0,8.0,,,
2002-02-16,15.8,11.0,21.5,,,,5.1,,,
2002-02-17,15.9,13.8,18.8,,,223.0,26.2,,,
2002-02-18,16.0,14.1,18.0,2.0,,196.0,14.8,,,
2002-02-19,16.2,12.0,18.5,1.0,,26.0,11.9,,,
2002-02-20,15.0,12.0,17.8,0.0,,36.0,14.5,,,
2002-02-21,13.8,10.0,17.0,,,114.0,7.2,,,
2002-02-22,14.3,9.0,18.0,,,66.0,7.4,,,
2002-02-23,15.0,9.2,19.1,,,48.0,8.7,,,
2002-02-24,15.4,9.0,20.1,,,,5.6,,,
2002-02-25,14.2,10.0,18.1,,,,5.1,,,
2002-02-26,13.6,8.0,17.4,,,,,,,
2002-02-27,14.4,11.2,17.2,,,,4.8,,,
2002-02-28,15.3,12.6,18.4,,,,4.7,,,
2002-03-01,12.9,10.0,18.4,,,251.0,9.8,,,
2002-03-02,13.0,9.0,18.5,7.9,,221.0,6.9,,,
2002-03-03,14.4,12.1,17.5,0.5,,270.0,14.5,,,
2002-03-04,13.2,10.8,17.4,0.0,,263.0,15.0,,,
2002-03-05,12.1,8.7,16.5,9.9,,275.0,13.5,,,
2002-03-06,12.9,8.5,17.1,7.9,,276.0,7.1,,,
2002-03-07,13.4,8.8,17.4,2.0,,128.0,7.4,,,
2002-03-08,13.5,8.0,18.0,3.0,,68.0,9.2,,,
2002-03-09,14.7,9.0,19.4,0.0,,119.0,8.5,,,
2002-03-10,15.1,9.0,20.3,,,110.0,5.4,,,
2002-03-11,17.9,11.6,25.0,,,261.0,6.2,,,
2002-03-12,16.9,12.5,21.0,,,259.0,9.0,,,
2002-03-13,14.7,10.5,18.7,7.9,,277.0,19.0,,,
2002-03-14,14.6,11.5,18.0,0.8,,276.0,16.7,,,
2002-03-15,15.2,10.0,20.4,0.3,,283.0,14.2,,,
2002-03-16,12.9,10.5,15.9,9.9,,293.0,12.1,,,
2002-03-17,13.5,9.0,17.8,15.0,,260.0,7.0,,,
2002-03-18,14.7,9.0,20.5,0.0,,113.0,6.1,,,
2002-03-19,16.2,10.5,20.5,,,52.0,8.5,,,
2002-03-20,17.3,11.5,23.6,,,59.0,5.3,,,
2002-03-21,16.0,13.0,19.4,,,103.0,8.1,,,
2002-03-22,16.5,11.0,21.8,,,65.0,5.6,,,
2002-03-23,17.3,12.0,24.0,,,263.0,4.0,,,
2002-03-24,16.3,12.5,20.0,,,54.0,5.7,,,
2002-03-25,18.0,15.0,22.6,,,53.0,5.0,,,
2002-03-26,17.2,11.6,22.5,,,51.0,11.0,,,
2002-03-27,17.2,13.0,22.4,,,301.0,12.8,,,
2002-03-28,17.1,14.5,20.8,7.9,,228.0,14.2,,,
2002-03-29,18.9,15.2,21.1,0.5,,237.0,14.8,,,
2002-03-30,18.8,12.5,24.0,0.0,,,9.0,,,
2002-03-31,18.9,15.9,21.1,,,321.0,12.6,,,
2002-04-01,16.1,15.0,17.0,0.5,,,5.0,,,
2002-04-02,16.4,14.0,19.2,10.9,,328.0,8.1,,,
2002-04-03,15.4,14.0,18.5,0.3,,316.0,10.8,,,
2002-04-04,15.4,12.5,18.0,10.9,,5.0,7.3,,,
2002-04-05,16.2,12.1,20.4,0.0,,268.0,8.0,,,
2002-04-06,15.4,9.5,18.0,2.0,,287.0,14.7,,,
2002-04-07,13.6,11.0,17.0,5.1,,251.0,13.9,,,
2002-04-08,15.2,10.6,21.0,8.9,,239.0,12.7,,,
2002-04-09,16.9,13.0,20.8,11.9,,,6.4,,,
2002-04-10,16.8,14.0,22.2,0.0,,168.0,7.0,,,
2002-04-11,14.8,,17.4,,,,,,,
2002-04-12,14.4,11.0,18.0,,,300.0,15.2,,,
2002-04-13,13.5,11.0,16.2,,,280.0,11.9,,,
2002-04-14,14.7,11.8,17.6,77.0,,315.0,10.0,,,
2002-04-15,14.1,9.2,17.0,0.0,,288.0,6.5,,,
2002-04-16,14.7,9.5,18.4,0.0,,64.0,8.1,,,
2002-04-17,15.7,12.2,19.0,,,,7.1,,,
2002-04-18,16.6,14.5,19.2,,,51.0,8.6,,,
2002-04-19,17.4,13.4,20.0,,,29.0,11.0,,,
2002-04-20,18.8,12.0,23.3,,,,9.5,,,
2002-04-21,20.0,14.3,25.4,,,338.0,5.2,,,
2002-04-22,21.3,14.1,27.6,,,86.0,7.7,,,
2002-04-23,17.8,14.8,,,,,,,,
2002-04-24,,,,,,,,,,
2002-04-25,,,,,,,,,,
2002-04-26,20.3,,22.2,,,,,,,
2002-04-27,18.3,15.0,21.5,,,,6.3,,,
2002-04-28,17.5,15.0,21.5,,,355.0,6.8,,,
2002-04-29,18.2,15.8,21.0,,,47.0,9.8,,,
2002-04-30,18.8,17.0,21.1,,,50.0,11.1,,,
2002-05-01,17.9,16.5,20.2,,,30.0,11.7,,,
2002-05-02,17.1,14.7,19.5,,,65.0,12.7,,,
2002-05-03,16.2,13.2,19.2,,,45.0,15.0,,,
2002-05-04,17.1,12.5,20.3,,,99.0,15.9,,,
2002-05-05,17.6,13.7,20.4,,,,10.6,,,
2002-05-06,17.7,15.5,20.0,,,15.0,11.0,,,
2002-05-07,16.4,14.0,19.3,0.8,,318.0,14.5,,,
2002-05-08,16.0,12.0,19.5,0.0,,296.0,17.2,,,
2002-05-09,14.1,12.8,,0.0,,,,,,
2002-05-10,18.2,,20.0,0.0,,,,,,
2002-05-11,16.8,11.8,20.6,,,319.0,8.2,,,
2002-05-12,17.1,13.5,,,,,,,,
2002-05-13,17.7,16.0,20.4,,,90.0,12.6,,,
2002-05-14,18.7,16.0,21.5,,,94.0,15.9,,,
2002-05-15,22.9,17.2,28.7,,,116.0,8.1,,,
2002-05-16,20.3,18.0,25.1,,,,11.6,,,
2002-05-17,19.2,16.0,22.4,,,25.0,11.0,,,
2002-05-18,18.2,16.4,20.7,,,89.0,19.4,,,
2002-05-19,18.6,13.0,22.6,,,18.0,9.7,,,
2002-05-20,19.2,15.7,22.7,,,343.0,9.6,,,
2002-05-21,19.0,16.8,21.5,,,58.0,9.2,,,
2002-05-22,18.4,15.5,22.5,,,,9.0,,,
2002-05-23,18.3,15.8,21.8,,,86.0,16.5,,,
2002-05-24,18.2,14.0,21.1,,,91.0,14.9,,,
2002-05-25,19.2,17.4,21.3,,,85.0,12.9,,,
2002-05-26,18.6,16.5,21.2,,,81.0,12.3,,,
2002-05-27,18.2,16.1,20.8,,,87.0,16.9,,,
2002-05-28,18.1,14.0,21.1,,,83.0,10.4,,,
2002-05-29,18.6,15.0,21.7,,,356.0,8.6,,,
2002-05-30,17.9,17.0,,,,,,,,
2002-05-31,20.7,,22.6,,,,,,,
2002-06-01,19.3,17.5,22.0,,,314.0,9.9,,,
2002-06-02,18.7,18.0,20.2,,,13.0,8.6,,,
2002-06-03,18.9,17.0,21.4,0.8,,32.0,7.9,,,
2002-06-04,18.3,12.8,22.0,0.0,,326.0,8.0,,,
2002-06-05,16.0,13.8,25.2,,,,,,,
2002-06-06,18.8,,20.8,,,,,,,
2002-06-07,19.2,17.0,21.8,,,82.0,13.6,,,
2002-06-08,19.1,17.0,21.1,,,74.0,13.1,,,
2002-06-09,18.6,15.5,21.0,,,97.0,15.8,,,
2002-06-10,19.7,15.4,23.2,,,39.0,9.4,,,
2002-06-11,18.0,16.4,,,,,,,,
2002-06-12,,,,,,,,,,
2002-06-13,,,,,,,,,,
2002-06-14,21.9,,28.0,,,,,,,
2002-06-15,20.6,19.0,22.5,,,,7.0,,,
2002-06-16,21.9,18.5,25.1,,,349.0,8.4,,,
