time,tavg,tmin,tmax,prcp,wdir,wspd,wpgt,pres
2000-11-18,12.6,8.0,17.0,0.0,118.0,5.2,37.0,1014.1
2000-11-19,12.8,5.3,17.4,0.0,116.0,8.0,37.0,1014.1
2000-11-20,13.6,8.0,19.0,0.049999999999999996,153.5,4.4,37.0,1014.1
2000-11-21,14.7,11.8,18.4,0.09999999999999999,191.0,9.0,37.0,1014.1
2000-11-22,14.3,9.0,19.5,0.15,228.5,6.0,37.0,1014.1
2000-11-23,16.8,13.5,20.0,0.19999999999999998,266.0,13.7,37.0,1014.1
2000-11-24,17.9,14.8,20.3,0.24999999999999997,263.0,11.9,37.0,1014.1
2000-11-25,18.3,16.0,21.4,0.3,235.0,3.1,37.0,1014.1
2000-11-26,17.1,12.0,21.2,0.0,207.0,6.8,37.0,1014.1
2000-11-27,18.8,9.1,25.3,0.16666666666666666,179.0,8.7,37.0,1014.1
2000-11-28,20.6,14.0,28.3,0.3333333333333333,256.0,8.6,37.0,1014.1
2000-11-29,17.7,14.0,20.7,0.5,259.0,9.2,37.0,1014.1
2000-11-30,14.9,11.9,24.2,0.6666666666666666,245.0,12.5,37.0,1014.1
2000-12-01,17.1,12.2,23.4,0.8333333333333333,231.0,15.8,37.0,1014.1
2000-12-02,17.9,15.0,20.3,1.0,292.0,5.8,37.0,1014.1
2000-12-03,15.8,11.0,19.5,0.0,79.0,5.9,37.0,1014.1
2000-12-04,15.2,9.5,21.0,0.1,154.0,3.8,37.0,1014.1
2000-12-05,16.1,12.0,19.7,0.2,229.0,7.5,37.0,1014.1
2000-12-06,17.6,12.6,25.0,0.30000000000000004,209.0,14.3,37.0,1014.1
2000-12-07,20.9,18.0,26.0,0.4,260.0,14.2,37.0,1014.1
2000-12-08,16.9,14.0,19.2,0.5,243.0,7.3,37.0,1014.1
2000-12-09,14.7,10.8,19.5,1.0,115.0,3.1,37.0,1014.1
2000-12-10,13.6,8.9,18.0,0.0,100.0,3.4,37.0,1014.1
2000-12-11,14.3,8.0,21.5,1.675,151.0,3.6,37.0,1014.1
2000-12-12,13.8,7.9,21.6,3.35,141.5,3.4,37.0,1014.1
2000-12-13,13.3,7.0,20.0,5.025,132.0,2.7,37.0,1014.1
2000-12-14,12.8,7.5,19.5,6.7,122.5,3.5,37.0,1014.1
2000-12-15,13.6,7.0,21.2,8.375,113.0,7.6,37.0,1014.1
2000-12-16,13.8,10.0,17.2,10.05,55.0,5.3,37.0,1014.1
2000-12-17,12.6,8.6,16.5,11.725,115.66666666666666,4.6,37.0,1014.1
2000-12-18,13.1,6.0,23.3,13.4,176.33333333333331,4.5,37.0,1014.1
2000-12-19,15.8,9.5,24.4,15.075000000000001,237.0,9.4,37.0,1014.1
2000-12-20,13.1,11.0,17.0,16.75,283.0,18.2,37.0,1014.1
2000-12-21,13.4,9.5,17.3,18.425,192.0,26.1,37.0,1014.1
2000-12-22,13.7,11.8,16.3,20.1,264.0,17.9,37.0,1014.1
2000-12-23,14.7,12.0,17.0,5.1,247.0,12.8,37.0,1014.1
2000-12-24,16.3,13.3,19.3,21.1,240.0,35.3,37.0,1014.1
2000-12-25,16.2,12.6,18.8,18.0,234.0,31.2,37.0,1014.1
2000-12-26,16.1,12.8,18.4,2.0,240.0,37.1,37.0,1014.1
2000-12-27,14.7,12.5,19.2,23.1,270.0,24.6,37.0,1014.1
2000-12-28,14.6,11.2,18.5,4.1,220.0,16.8,37.0,1014.1
2000-12-29,15.8,14.0,18.5,0.0,234.0,11.8,37.0,1014.1
2000-12-30,15.8,11.8,19.0,1.0,271.0,10.7,37.0,1014.1
2000-12-31,14.2,10.5,18.4,0.0,97.0,3.7,37.0,1014.1
2001-01-01,15.2,8.3,21.0,1.0,216.0,16.5,37.0,1014.1
2001-01-02,15.8,13.7,19.0,2.0,253.0,6.8,37.0,1014.1
2001-01-03,14.5,10.5,18.0,0.0,244.6,2.3,37.0,1014.1
2001-01-04,13.7,10.0,18.0,1.0,236.2,3.0,37.0,1014.1
2001-01-05,14.7,10.5,20.1,2.0,227.8,6.8,37.0,1014.1
2001-01-06,14.9,11.8,16.9,3.0,219.4,14.6,37.0,1014.1
2001-01-07,12.6,9.0,16.0,6.1,211.0,4.0,37.0,1014.1
2001-01-08,10.5,5.5,16.0,4.1,227.0,3.9,37.0,1014.1
2001-01-09,14.6,9.3,20.4,0.0,243.0,10.1,37.0,1014.1
2001-01-10,16.9,10.9,23.0,0.0,250.0,8.4,37.0,1014.1
2001-01-11,15.7,12.0,19.0,0.0,274.0,16.1,37.0,1014.1
2001-01-12,12.9,10.5,15.8,24.9,300.0,19.4,37.0,1014.1
2001-01-13,14.4,11.0,17.5,10.9,256.0,6.0,37.0,1014.1
2001-01-14,13.2,9.8,17.0,0.0,250.8,4.0,37.0,1014.1
2001-01-15,14.6,11.0,17.4,0.8,245.6,3.2,37.0,1014.1
2001-01-16,14.2,11.0,18.0,0.0,240.4,3.4,37.0,1014.1
2001-01-17,13.5,9.0,18.2,0.3333333333333333,235.2,2.8,37.0,1014.1
2001-01-18,14.3,10.1,18.0,0.6666666666666666,230.0,8.2,37.0,1014.1
2001-01-19,15.1,13.0,17.4,1.0,144.5,5.2,37.0,1014.1
2001-01-20,12.5,8.4,16.4,0.0,59.0,13.4,37.0,1014.1
2001-01-21,13.1,7.2,21.3,1.02,166.0,6.9,37.0,1014.1
2001-01-22,14.3,10.4,24.6,2.04,182.0,10.1,37.0,1014.1
2001-01-23,14.6,9.9,20.1,3.06,256.0,6.2,37.0,1014.1
2001-01-24,14.7,9.2,19.0,4.08,273.5,10.1,37.0,1014.1
2001-01-25,14.8,13.0,18.2,5.1,291.0,7.0,37.0,1014.1
2001-01-26,12.8,9.0,17.0,4.1,274.5,4.8,37.0,1014.1
2001-01-27,14.3,10.0,18.0,0.0,258.0,8.4,37.0,1014.1
2001-01-28,15.4,14.0,18.0,3.0,305.0,11.7,37.0,1014.1
2001-01-29,13.9,8.8,16.1,5.1,221.5,9.9,37.0,1014.1
2001-01-30,12.0,7.7,16.3,0.0,138.0,7.1,37.0,1014.1
2001-01-31,12.9,7.1,17.3,0.04,119.0,7.6,37.0,1014.1
2001-02-01,13.5,8.8,17.6,0.08,100.0,9.1,37.0,1014.1
2001-02-02,13.4,8.0,17.1,0.12,78.0,6.7,37.0,1014.1
2001-02-03,13.9,11.0,17.1,0.16,54.0,5.1,37.0,1014.1
2001-02-04,12.3,6.4,18.3,0.2,138.5,4.8,37.0,1014.1
2001-02-05,12.7,8.0,18.0,0.24,223.0,6.2,37.0,1014.1
2001-02-06,13.4,8.3,20.8,0.28,248.0,7.5,37.0,1014.1
2001-02-07,13.9,12.0,16.0,0.32,255.0,15.5,37.0,1014.1
2001-02-08,14.2,11.0,18.0,0.36,185.0,11.1,37.0,1014.1
2001-02-09,13.4,8.6,18.4,0.4,115.0,10.1,37.0,1014.1
2001-02-10,14.8,11.0,18.3,0.44,106.0,12.5,37.0,1014.1
2001-02-11,16.2,9.2,23.2,0.48,168.66666666666666,5.8,37.0,1014.1
2001-02-12,15.6,9.5,22.1,0.52,231.33333333333331,6.3,37.0,1014.1
2001-02-13,15.0,8.0,20.2,0.56,294.0,6.8,37.0,1014.1
2001-02-14,14.3,9.0,18.7,0.6,293.0,7.8,37.0,1014.1
2001-02-15,15.2,12.1,18.0,0.64,325.0,7.3,37.0,1014.1
2001-02-16,14.0,9.0,18.0,0.68,214.5,11.1,37.0,1014.1
2001-02-17,14.8,11.0,18.0,0.72,104.0,16.4,37.0,1014.1
2001-02-18,14.3,8.0,18.0,0.76,105.0,10.2,37.0,1014.1
2001-02-19,12.5,7.0,17.1,0.8,255.0,7.1,37.0,1014.1
2001-02-20,12.7,7.1,17.5,0.84,178.0,6.5,37.0,1014.1
2001-02-21,17.3,10.0,26.0,0.88,103.0,7.1,37.0,1014.1
2001-02-22,16.7,8.1,20.3,0.92,190.5,7.0,37.0,1014.1
2001-02-23,16.3,9.8,20.2,0.96,278.0,14.9,37.0,1014.1
2001-02-24,14.1,10.9,18.0,1.0,295.0,11.1,37.0,1014.1
2001-02-25,13.5,9.0,17.8,0.0,244.0,7.1,37.0,1014.1
2001-02-26,13.2,8.3,17.9,0.5,257.0,9.2,37.0,1014.1
2001-02-27,14.2,11.0,17.1,1.0,312.0,10.7,37.0,1014.1
2001-02-28,13.7,10.0,17.5,8.9,281.0,9.5,37.0,1014.1
2001-03-01,15.4,9.5,21.0,0.8,263.0,12.8,37.0,1014.1
2001-03-02,19.8,13.1,23.0,0.0,235.0,38.6,37.0,1014.1
2001-03-03,17.3,14.9,21.2,0.0,253.0,28.3,37.0,1014.1
2001-03-04,16.9,12.0,23.0,0.0,262.0,14.6,37.0,1014.1
2001-03-05,19.2,13.8,26.4,0.08333333333333333,187.0,11.2,37.0,1014.1
2001-03-06,21.7,15.5,31.8,0.16666666666666666,220.0,17.7,37.0,1014.1
2001-03-07,17.2,15.0,20.0,0.25,264.0,10.9,37.0,1014.1
2001-03-08,15.8,13.0,19.2,0.3333333333333333,284.0,7.4,37.0,1014.1
2001-03-09,15.3,10.6,20.0,0.41666666666666663,179.0,5.1,37.0,1014.1
2001-03-10,17.0,12.7,20.2,0.5,74.0,14.4,37.0,1014.1
2001-03-11,17.4,15.3,31.4,0.5833333333333333,75.0,10.7,37.0,1014.1
2001-03-12,16.8,14.1,19.2,0.6666666666666666,76.0,14.6,37.0,1014.1
2001-03-13,16.3,15.0,19.2,0.75,77.0,18.5,37.0,1014.1
2001-03-14,15.3,11.0,20.0,0.8333333333333333,147.33333333333331,6.8,37.0,1014.1
2001-03-15,16.5,12.4,19.5,0.9166666666666666,217.66666666666666,7.6,37.0,1014.1
2001-03-16,16.1,13.0,20.3,1.0,288.0,12.0,37.0,1014.1
2001-03-17,16.2,13.5,19.0,1.0833333333333333,230.0,6.5,37.0,1014.1
2001-03-18,15.1,11.0,19.3,1.1666666666666665,172.0,7.7,37.0,1014.1
2001-03-19,16.1,11.6,20.4,1.25,114.0,10.2,37.0,1014.1
2001-03-20,17.3,11.4,21.5,1.3333333333333333,84.0,7.2,37.0,1014.1
2001-03-21,18.4,12.0,28.2,1.4166666666666665,139.0,5.6,37.0,1014.1
2001-03-22,22.9,13.0,34.6,1.5,194.0,7.2,37.0,1014.1
2001-03-23,22.3,15.3,35.0,1.5833333333333333,249.0,12.7,37.0,1014.1
2001-03-24,17.9,11.6,24.1,1.6666666666666665,272.0,15.5,37.0,1014.1
2001-03-25,15.4,11.8,19.0,1.75,248.0,12.1,37.0,1014.1
2001-03-26,18.0,9.9,20.1,1.8333333333333333,276.0,15.5,37.0,1014.1
2001-03-27,15.5,10.6,19.4,1.9166666666666665,304.0,7.4,37.0,1014.1
2001-03-28,15.6,13.0,18.5,2.0,231.0,7.9,37.0,1014.1
2001-03-29,16.5,8.6,19.5,0.0,158.0,8.6,37.0,1014.1
2001-03-30,17.4,12.4,19.6,0.0,85.0,16.1,37.0,1014.1
2001-03-31,17.3,14.5,20.5,0.0,93.0,13.9,37.0,1014.1
2001-04-01,16.7,13.5,19.9,0.0,219.5,7.9,37.0,1014.1
2001-04-02,17.8,16.0,20.5,0.0,346.0,6.7,37.0,1014.1
2001-04-03,16.7,15.0,19.0,0.0,68.0,10.0,37.0,1014.1
2001-04-04,16.2,11.7,19.0,0.0,86.0,9.2,37.0,1014.1
2001-04-05,17.8,15.4,21.0,0.0,104.0,13.5,37.0,1014.1
2001-04-06,18.0,16.2,20.7,0.0,81.0,10.5,37.0,1014.1
2001-04-07,17.7,16.0,20.8,0.0,82.0,12.7,37.0,1014.1
2001-04-08,15.9,12.8,19.4,0.0,100.0,14.0,37.0,1014.1
2001-04-09,16.4,10.5,21.2,0.0,66.0,7.1,37.0,1014.1
2001-04-10,16.7,9.6,22.0,0.0,49.0,5.4,37.0,1014.1
2001-04-11,17.8,11.6,23.0,0.0,32.0,5.0,37.0,1014.1
2001-04-12,18.0,12.0,22.4,0.0,62.0,7.6,37.0,1014.1
2001-04-13,17.1,10.5,21.4,0.0,92.0,7.9,37.0,1014.1
2001-04-14,17.1,10.5,21.2,0.0,134.83333333333334,6.7,37.0,1014.1
2001-04-15,19.2,14.5,24.5,0.0,177.66666666666669,13.2,37.0,1014.1
2001-04-16,17.6,12.0,21.6,0.0,220.5,5.6,37.0,1014.1
2001-04-17,16.1,11.5,19.0,0.0,263.33333333333337,4.1,37.0,1014.1
2001-04-18,16.8,14.5,20.0,0.0,306.1666666666667,12.1,37.0,1014.1
2001-04-19,17.3,15.6,21.0,0.0,349.0,10.2,37.0,1014.1
2001-04-20,16.2,14.0,18.5,0.0,328.0,11.8,37.0,1014.1
2001-04-21,15.2,11.4,18.7,0.0,336.0,10.7,37.0,1014.1
2001-04-22,16.2,11.7,19.5,0.0,206.0,9.3,37.0,1014.1
2001-04-23,16.8,10.6,20.0,0.0,76.0,6.5,37.0,1014.1
2001-04-24,17.2,13.8,20.6,0.0,59.0,5.1,37.0,1014.1
2001-04-25,17.3,14.0,20.7,0.0,81.0,11.1,37.0,1014.1
2001-04-26,16.1,14.6,20.6,0.0,69.0,11.033333333333333,37.0,1014.1
2001-04-27,17.7,13.3,20.5,0.0,57.0,10.966666666666667,37.0,1014.1
2001-04-28,17.3,12.0,20.3,0.0,45.0,10.9,37.0,1014.1
2001-04-29,17.6,14.5,20.1,0.0,348.0,10.2,37.0,1014.1
2001-04-30,16.0,14.2,20.2,0.0,40.0,11.6,37.0,1014.1
2001-05-01,15.9,14.0,18.2,0.0,13.0,9.0,37.0,1014.1
2001-05-02,15.3,10.0,18.5,0.0,330.0,9.5,37.0,1014.1
2001-05-03,14.7,12.0,18.6,2.0,292.0,19.8,37.0,1014.1
2001-05-04,15.4,11.5,18.5,18.0,299.0,9.0,37.0,1014.1
2001-05-05,16.0,11.0,19.3,0.0,153.5,8.0,37.0,1014.1
2001-05-06,15.8,11.8,18.3,0.008,8.0,7.1,37.0,1014.1
2001-05-07,16.1,13.0,20.1,0.016,11.333333333333334,7.6,37.0,1014.1
2001-05-08,15.8,12.5,19.0,0.024,14.666666666666668,7.707142857142856,37.0,1014.1
2001-05-09,15.4,10.1,19.7,0.032,18.0,7.814285714285714,37.0,1014.1
2001-05-10,16.8,11.5,19.8,0.04,21.333333333333336,7.921428571428571,37.0,1014.1
2001-05-11,16.2,11.6,19.7,0.048,24.666666666666668,8.028571428571428,37.0,1014.1
2001-05-12,19.2,9.0,26.0,0.056,28.0,8.135714285714286,37.0,1014.1
2001-05-13,18.8,15.5,21.2,0.064,31.333333333333336,8.242857142857142,37.0,1014.1
2001-05-14,18.4,14.6,21.3,0.07200000000000001,34.66666666666667,8.35,37.0,1014.1
2001-05-15,18.3,13.5,22.2,0.08,38.0,8.457142857142857,37.0,1014.1
2001-05-16,18.4,17.2,22.2,0.088,41.333333333333336,8.564285714285713,37.0,1014.1
2001-05-17,19.299999999999997,17.099999999999998,22.049999999999997,0.096,44.66666666666667,8.67142857142857,37.0,1014.1
2001-05-18,20.2,17.0,21.9,0.10400000000000001,48.0,8.778571428571428,37.0,1014.1
2001-05-19,19.2,16.9,22.0,0.112,51.333333333333336,8.885714285714286,37.0,1014.1
2001-05-20,19.3,17.5,26.1,0.12,54.66666666666667,8.992857142857142,37.0,1014.1
2001-05-21,19.0,17.0,20.5,0.128,58.0,9.1,37.0,1014.1
2001-05-22,18.6,17.6,21.0,0.136,59.0,8.5,37.0,1014.1
2001-05-23,19.0,17.0,22.0,0.14400000000000002,80.0,11.7,37.0,1014.1
2001-05-24,19.7,16.9,22.0,0.152,60.0,9.3,37.0,1014.1
2001-05-25,20.7,15.6,25.0,0.16,38.0,15.5,37.0,1014.1
2001-05-26,23.3,17.5,27.0,0.168,36.5,14.05,37.0,1014.1
2001-05-27,24.2,17.6,30.0,0.176,35.0,12.6,37.0,1014.1
2001-05-28,24.4,18.5,30.0,0.184,170.5,11.5,37.0,1014.1
2001-05-29,24.7,18.0,32.0,0.192,306.0,10.4,37.0,1014.1
2001-05-30,20.6,17.3,24.1,0.2,322.0,6.6,37.0,1014.1
2001-05-31,20.9,17.5,24.5,0.20800000000000002,205.0,8.399999999999999,37.0,1014.1
2001-06-01,21.8,17.0,28.3,0.216,88.0,10.2,37.0,1014.1
2001-06-02,22.8,17.7,29.2,0.224,39.0,11.6,37.0,1014.1
2001-06-03,21.5,17.2,24.3,0.232,61.0,13.0,37.0,1014.1
2001-06-04,21.3,19.0,23.8,0.24,72.0,9.9,37.0,1014.1
2001-06-05,21.6,18.5,24.7,0.248,33.0,14.7,37.0,1014.1
2001-06-06,22.3,19.2,25.1,0.256,31.125,14.95,37.0,1014.1
2001-06-07,22.6,19.0,25.8,0.264,29.25,15.2,37.0,1014.1
2001-06-08,22.1,19.8,30.2,0.272,27.375,15.45,37.0,1014.1
2001-06-09,22.6,16.4,24.3,0.28,25.5,15.7,37.0,1014.1
2001-06-10,20.2,16.8,21.5,0.28800000000000003,23.625,15.95,37.0,1014.1
2001-06-11,20.7,18.4,23.6,0.296,21.75,16.2,37.0,1014.1
2001-06-12,22.2,18.5,30.3,0.304,19.875,16.45,37.0,1014.1
2001-06-13,22.9,18.2,25.4,0.312,18.0,16.7,37.0,1014.1
2001-06-14,21.8,18.7,25.2,0.32,20.0,16.1,37.0,1014.1
2001-06-15,20.4,18.6,23.1,0.328,70.2,14.775000000000002,37.0,1014.1
2001-06-16,20.2,18.2,22.4,0.336,120.4,13.450000000000001,37.0,1014.1
2001-06-17,20.2,16.4,23.0,0.34400000000000003,170.60000000000002,12.125,37.0,1014.1
2001-06-18,21.5,16.7,32.8,0.352,220.8,10.8,37.0,1014.1
2001-06-19,22.3,19.1,26.0,0.36,271.0,18.8,37.0,1014.1
2001-06-20,21.6,18.6,24.2,0.368,278.6,17.36,37.0,1014.1
2001-06-21,20.1,19.0,28.2,0.376,286.2,15.92,37.0,1014.1
2001-06-22,21.1,19.5,23.6,0.384,293.8,14.48,37.0,1014.1
2001-06-23,22.0,19.5,25.0,0.392,301.4,13.04,37.0,1014.1
2001-06-24,21.7,19.5,24.5,0.4,309.0,11.6,37.0,1014.1
2001-06-25,21.1,19.4,24.6,0.40800000000000003,308.0,11.95,37.0,1014.1
2001-06-26,20.0,19.5,24.825000000000003,0.41600000000000004,307.0,12.299999999999999,37.0,1014.1
2001-06-27,20.933333333333334,19.375,25.05,0.424,306.0,12.649999999999999,37.0,1014.1
2001-06-28,21.866666666666667,19.25,25.275,0.432,305.0,13.0,37.0,1014.1
2001-06-29,22.8,19.125,25.5,0.44,304.0,13.35,37.0,1014.1
2001-06-30,22.6,19.0,26.7,0.448,303.0,13.7,37.0,1014.1
2001-07-01,23.1,19.3,26.5,0.456,310.0,7.5,37.0,1014.1
2001-07-02,21.8,19.5,24.6,0.464,327.5,9.95,37.0,1014.1
2001-07-03,21.1,19.5,24.2,0.47200000000000003,345.0,12.4,37.0,1014.1
2001-07-04,21.5,19.6,24.0,0.48,317.72727272727275,11.981818181818182,37.0,1014.1
2001-07-05,21.1,18.6,23.5,0.488,290.45454545454544,11.563636363636364,37.0,1014.1
2001-07-06,21.1,18.5,23.4,0.496,263.1818181818182,11.145454545454546,37.0,1014.1
2001-07-07,21.0,18.3,24.0,0.504,235.9090909090909,10.727272727272727,37.0,1014.1
2001-07-08,21.5,19.3,24.3,0.512,208.63636363636363,10.309090909090909,37.0,1014.1
2001-07-09,21.2,19.6,26.2,0.52,181.36363636363637,9.89090909090909,37.0,1014.1
2001-07-10,22.2,19.0,24.5,0.528,154.0909090909091,9.472727272727273,37.0,1014.1
2001-07-11,23.4,19.1,26.5,0.536,126.81818181818181,9.054545454545455,37.0,1014.1
2001-07-12,23.2,19.7,26.0,0.544,99.54545454545453,8.636363636363637,37.0,1014.1
2001-07-13,22.9,20.4,26.2,0.552,72.27272727272725,8.218181818181819,37.0,1014.1
2001-07-14,22.7,20.3,25.2,0.56,45.0,7.8,37.0,1014.1
2001-07-15,21.8,19.8,25.2,0.5680000000000001,64.0,9.4,37.0,1014.1
2001-07-16,21.7,18.2,24.5,0.5760000000000001,57.0,10.0,37.0,1014.1
2001-07-17,22.3,18.5,24.4,0.584,50.0,17.6,37.0,1014.1
2001-07-18,21.9,19.8,24.6,0.592,46.0,16.733333333333334,37.0,1014.1
2001-07-19,20.8,19.7,22.6,0.6,42.0,15.866666666666667,37.0,1014.1
2001-07-20,21.3,16.5,24.9,0.608,38.0,15.0,37.0,1014.1
2001-07-21,24.3,20.0,28.5,0.616,44.5,13.15,37.0,1014.1
2001-07-22,23.8,21.4,26.0,0.624,51.0,11.3,37.0,1014.1
2001-07-23,22.4,20.0,30.0,0.632,57.5,9.45,37.0,1014.1
2001-07-24,21.6,19.5,24.0,0.64,64.0,7.6,37.0,1014.1
2001-07-25,21.5,19.8,24.0,0.648,78.0,9.6,37.0,1014.1
2001-07-26,21.9,19.6,24.9,0.656,63.0,7.4,37.0,1014.1
2001-07-27,21.8,20.0,24.0,0.664,56.0,7.5,37.0,1014.1
2001-07-28,21.4,20.2,24.0,0.672,51.25,8.275,37.0,1014.1
2001-07-29,21.2,20.0,23.3,0.68,46.5,9.05,37.0,1014.1
2001-07-30,21.9,19.0,25.0,0.6880000000000001,41.75,9.825,37.0,1014.1
2001-07-31,21.8,18.5,30.1,0.6960000000000001,37.0,10.6,37.0,1014.1
2001-08-01,22.6,20.7,25.0,0.704,33.0,11.3,37.0,1014.1
2001-08-02,22.7,21.0,25.4,0.712,86.0,10.6,37.0,1014.1
2001-08-03,22.8,21.0,25.5,0.72,67.0,8.7,37.0,1014.1
2001-08-04,23.3,19.5,34.0,0.728,39.0,17.8,37.0,1014.1
2001-08-05,22.2,20.0,34.8,0.736,28.0,14.7,37.0,1014.1
2001-08-06,23.6,21.4,34.8,0.744,191.0,13.899999999999999,37.0,1014.1
2001-08-07,23.2,20.8,26.8,0.752,354.0,13.1,37.0,1014.1
2001-08-08,23.4,20.0,27.0,0.76,66.0,7.8,37.0,1014.1
2001-08-09,23.2,20.9,26.2,0.768,31.0,8.0,37.0,1014.1
2001-08-10,23.1,21.0,25.4,0.776,20.0,14.0,37.0,1014.1
2001-08-11,23.2,21.4,26.4,0.784,13.666666666666668,11.533333333333333,37.0,1014.1
2001-08-12,23.4,22.0,25.2,0.792,7.333333333333334,9.066666666666666,37.0,1014.1
2001-08-13,22.6,21.8,24.5,0.8,1.0,6.6,37.0,1014.1
2001-08-14,22.3,20.6,24.5,0.0,43.0,7.0,37.0,1014.1
2001-08-15,22.7,20.1,25.6,0.0,26.0,12.8,37.0,1014.1
2001-08-16,22.9,20.2,26.0,0.0,64.0,8.5,37.0,1014.1
2001-08-17,21.7,19.0,24.5,0.0,61.0,8.4,37.0,1014.1
2001-08-18,21.8,17.6,24.7,0.0,54.0,15.2,37.0,1014.1
2001-08-19,22.6,18.8,24.5,0.0,44.0,14.5,37.0,1014.1
2001-08-20,23.0,17.3,28.8,0.0,46.0,15.5,37.0,1014.1
2001-08-21,23.5,20.1,29.4,0.0,39.0,13.6,37.0,1014.1
2001-08-22,24.1,19.9,29.8,0.0,37.0,14.8,37.0,1014.1
2001-08-23,23.6,20.4,33.8,0.0,51.0,12.6,37.0,1014.1
2001-08-24,24.4,17.8,25.6,0.0,8.0,12.7,37.0,1014.1
2001-08-25,22.7,19.8,29.5,0.0,31.5,9.45,37.0,1014.1
2001-08-26,22.9,20.5,26.2,0.0,55.0,6.2,37.0,1014.1
2001-08-27,23.2,20.3,26.0,0.26296296296296295,40.0,12.0,37.0,1014.1
2001-08-28,22.7,19.0,25.0,0.5259259259259259,49.0,9.4,37.0,1014.1
2001-08-29,22.8,20.0,26.0,0.7888888888888889,38.0,13.3,37.0,1014.1
2001-08-30,22.7,20.2,27.9,1.0518518518518518,69.0,7.7,37.0,1014.1
2001-08-31,22.9,20.0,25.5,1.3148148148148149,49.0,8.1,37.0,1014.1
2001-09-01,22.7,20.5,25.4,1.5777777777777777,29.0,8.5,37.0,1014.1
2001-09-02,22.5,20.7,25.1,1.8407407407407406,13.0,7.2,37.0,1014.1
2001-09-03,22.8,21.4,25.3,2.1037037037037036,127.66666666666667,7.8,37.0,1014.1
2001-09-04,22.4,19.5,25.7,2.3666666666666667,242.33333333333334,8.4,37.0,1014.1
2001-09-05,23.4,22.0,26.6,2.6296296296296298,357.0,9.0,37.0,1014.1
2001-09-06,23.1,20.0,26.6,2.8925925925925924,3.0,10.5,37.0,1014.1
2001-09-07,22.7,19.5,25.6,3.1555555555555554,90.0,10.8,37.0,1014.1
2001-09-08,22.7,19.1,26.0,3.4185185185185185,5.0,8.7,37.0,1014.1
2001-09-09,23.0,19.6,26.5,3.681481481481481,140.5,9.8,37.0,1014.1
2001-09-10,23.3,20.9,26.6,3.944444444444444,276.0,10.9,37.0,1014.1
2001-09-11,22.9,20.4,26.0,4.207407407407407,154.0,13.3,37.0,1014.1
2001-09-12,22.5,19.8,25.1,4.47037037037037,32.0,15.5,37.0,1014.1
2001-09-13,22.4,20.0,24.6,4.733333333333333,57.0,6.8,37.0,1014.1
2001-09-14,22.0,18.5,25.4,4.996296296296296,314.0,10.9,37.0,1014.1
2001-09-15,22.2,19.0,25.5,5.2592592592592595,308.5,9.7,37.0,1014.1
2001-09-16,23.1,21.0,26.3,5.522222222222222,303.0,8.5,37.0,1014.1
2001-09-17,22.8,20.5,26.0,5.785185185185185,295.0,8.8,37.0,1014.1
2001-09-18,22.8,21.0,25.8,6.048148148148148,280.0,10.9,37.0,1014.1
2001-09-19,20.5,17.9,25.65,6.311111111111111,283.25,12.200000000000001,37.0,1014.1
2001-09-20,22.2,19.1,25.5,6.5740740740740735,286.5,13.5,37.0,1014.1
2001-09-21,22.0,17.5,28.5,6.837037037037037,289.75,14.8,37.0,1014.1
2001-09-22,22.8,20.0,25.0,7.1,293.0,17.2,37.0,1014.1
2001-09-23,22.0,19.0,25.3,2.0,287.0,12.4,37.0,1014.1
2001-09-24,21.6,18.0,25.0,0.0,260.0,10.1,37.0,1014.1
2001-09-25,21.5,18.8,24.0,0.0,93.0,11.5,37.0,1014.1
2001-09-26,20.0,18.0,24.2,0.08888888888888889,126.5,14.666666666666666,37.0,1014.1
2001-09-27,22.2,14.9,24.4,0.17777777777777778,160.0,17.833333333333332,37.0,1014.1
2001-09-28,22.3,16.9,27.9,0.26666666666666666,193.5,21.0,37.0,1014.1
2001-09-29,21.2,18.5,29.9,0.35555555555555557,227.0,16.9,37.0,1014.1
2001-09-30,23.2,20.5,26.0,0.4444444444444445,323.0,11.1,37.0,1014.1
2001-10-01,22.9,17.4,26.2,0.5333333333333333,25.0,12.15,37.0,1014.1
2001-10-02,21.9,18.0,25.0,0.6222222222222222,77.6,13.2,37.0,1014.1
2001-10-03,20.4,19.5,25.2,0.7111111111111111,130.2,14.25,37.0,1014.1
2001-10-04,23.4,17.8,25.4,0.8,182.8,15.3,37.0,1014.1
2001-10-05,22.1,18.0,26.3,0.0,235.4,13.05,37.0,1014.1
2001-10-06,22.6,18.0,27.5,0.0,288.0,10.8,37.0,1014.1
2001-10-07,21.6,19.0,24.2,0.0,14.0,14.4,37.0,1014.1
2001-10-08,20.7,13.6,23.2,0.0,17.5,11.3,37.0,1014.1
2001-10-09,18.8,16.4,22.5,0.02962962962962963,21.0,8.2,37.0,1014.1
2001-10-10,15.4,14.0,23.8,0.05925925925925926,99.0,8.899999999999999,37.0,1014.1
2001-10-11,20.7,12.8,25.1,0.08888888888888889,177.0,9.6,37.0,1014.1
2001-10-12,19.8,15.5,24.4,0.11851851851851852,255.0,9.2,37.0,1014.1
2001-10-13,20.1,14.7,24.2,0.14814814814814814,74.0,11.5,37.0,1014.1
2001-10-14,20.2,14.9,24.3,0.17777777777777778,51.0,11.4,37.0,1014.1
